raw umber:(115.0, 74.0, 18.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
razzmatazz:(227.0, 11.0, 92.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
reddest red:(0.0, 58.0, 255.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
ripple:(69.0, 62.0, 49.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
rhys:(157.0, 118.0, 211.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
robin egg blue:(0.0, 204.0, 204.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
rose:(255.0, 0.0, 127.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
royal purple:(107.0, 63.0, 160.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
ruby:(224.0, 17.0, 95.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
ribuli:(157.0, 45.0, 254.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
russet:(128.0, 70.0, 27.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
rust:(183.0, 65.0, 14.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
safety orange:(255.0, 102.0, 0.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
saffron:(244.0, 196.0, 48.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
salmon:(255.0, 140.0, 105.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
salfate:(224.0, 208.0, 70.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
sandy brown:(244.0, 164.0, 96.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
sangria:(146.0, 0.0, 10.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
sap:(92.0, 207.0, 112.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
sage:(143.0, 188.0, 139.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
sapphire:(8.0, 37.0, 103.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
savanneh:(0.0, 255.0, 0.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
scarlet:(255.0, 36.0, 0.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
school bus yellow:(255.0, 216.0, 0.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
sea green:(46.0, 139.0, 87.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
seashell:(255.0, 245.0, 238.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
sea teal:(0.0, 255.0, 173.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
sentaicar:(0.0, 198.0, 36.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
sepia:(112.0, 66.0, 20.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
shamrock green:(0.0, 158.0, 96.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
shit green:(201.0, 197.0, 185.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
shocking pink:(252.0, 15.0, 192.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
sky blue:(135.0, 206.0, 235.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
skyest blue:(45.0, 229.0, 255.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
slate grey:(112.0, 128.0, 144.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
silky white:(93.0, 123.0, 184.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
smalt:(0.0, 51.0, 153.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
sophi:(58.0, 44.0, 58.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
soft green:(150.0, 254.0, 77.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
